rented_at,season,weather,holiday,working_day,temp,feels_like,humidity,windspeed,casual,registered,rentals
2011-03-22T10:00,spring,mist,False,True,0.44,0.44,0.54,0.3,29,95,124
2011-03-22T11:00,spring,clear,False,True,0.44,0.44,0.51,0.33,22,64,86
2011-03-22T12:00,spring,clear,False,True,0.46,0.45,0.47,0.25,35,86,121
2011-03-22T13:00,spring,clear,False,True,0.5,0.48,0.45,0.22,21,85,106
2011-03-22T14:00,spring,clear,False,True,0.5,0.48,0.42,0.33,30,71,101
2011-03-22T15:00,spring,clear,False,True,0.5,0.48,0.42,0.22,55,79,134
2011-03-22T16:00,spring,clear,False,True,0.5,0.48,0.42,0.1,40,125,165
2011-03-22T17:00,spring,clear,False,True,0.5,0.48,0.42,0.1,42,265,307
2011-03-22T18:00,spring,clear,False,True,0.48,0.47,0.44,0.09,41,271,312
2011-03-22T19:00,spring,mist,False,True,0.44,0.44,0.54,0.25,22,142,164
2011-03-22T20:00,spring,mist,False,True,0.44,0.44,0.54,0.36,19,116,135
2011-03-22T21:00,spring,mist,False,True,0.42,0.42,0.54,0.28,24,63,87
2011-03-22T22:00,spring,mist,False,True,0.4,0.41,0.58,0.25,13,57,70
2011-03-22T23:00,spring,mist,False,True,0.4,0.41,0.58,0.25,4,28,32
2011-03-23T00:00,spring,light rain,False,True,0.36,0.35,0.71,0.22,3,8,11
2011-03-23T01:00,spring,light rain,False,True,0.34,0.32,0.76,0.22,0,7,7
2011-03-23T02:00,spring,light rain,False,True,0.34,0.32,0.76,0.22,1,1,2
2011-03-23T03:00,spring,mist,False,True,0.34,0.32,0.76,0.25,0,3,3
2011-03-23T05:00,spring,light rain,False,True,0.32,0.32,0.87,0.19,0,10,10
2011-03-23T06:00,spring,mist,False,True,0.34,0.32,0.87,0.25,1,43,44
2011-03-23T07:00,spring,mist,False,True,0.32,0.3,0.93,0.22,7,111,118
2011-03-23T08:00,spring,mist,False,True,0.32,0.32,0.87,0.19,14,247,261
2011-03-23T09:00,spring,mist,False,True,0.32,0.3,0.81,0.25,8,174,182
2011-03-23T10:00,spring,mist,False,True,0.34,0.32,0.81,0.28,15,60,75
2011-03-23T11:00,spring,mist,False,True,0.34,0.33,0.87,0.19,18,53,71
2011-03-23T12:00,spring,mist,False,True,0.34,0.32,0.87,0.22,14,73,87
2011-03-23T13:00,spring,light rain,False,True,0.34,0.33,0.87,0.13,14,94,108
2011-03-23T14:00,spring,mist,False,True,0.36,0.36,0.87,0.1,13,71,84
2011-03-23T15:00,spring,mist,False,True,0.38,0.39,0.82,0.22,11,74,85
2011-03-23T16:00,spring,mist,False,True,0.4,0.41,0.76,0.22,13,123,136
2011-03-23T17:00,spring,mist,False,True,0.4,0.41,0.76,0.22,28,245,273
2011-03-23T18:00,spring,light rain,False,True,0.38,0.39,0.82,0.25,20,218,238
2011-03-23T19:00,spring,light rain,False,True,0.38,0.39,0.82,0.25,12,147,159
2011-03-23T20:00,spring,light rain,False,True,0.36,0.3,0.87,0.64,3,72,75
2011-03-23T21:00,spring,light rain,False,True,0.32,0.29,1.0,0.42,0,22,22
2011-03-23T22:00,spring,mist,False,True,0.32,0.32,0.93,0.16,6,38,44
2011-03-23T23:00,spring,light rain,False,True,0.32,0.33,0.9,0.0,2,24,26
2011-03-24T00:00,spring,mist,False,True,0.32,0.3,0.93,0.22,0,11,11
2011-03-24T01:00,spring,mist,False,True,0.3,0.29,1.0,0.22,0,3,3
2011-03-24T02:00,spring,mist,False,True,0.3,0.29,1.0,0.25,0,6,6
2011-03-24T03:00,spring,mist,False,True,0.28,0.27,1.0,0.19,1,0,1
2011-03-24T04:00,spring,mist,False,True,0.28,0.27,1.0,0.19,0,1,1
2011-03-24T05:00,spring,mist,False,True,0.28,0.27,0.93,0.22,1,8,9
2011-03-24T06:00,spring,mist,False,True,0.28,0.27,0.93,0.22,0,41,41
2011-03-24T07:00,spring,light rain,False,True,0.26,0.26,1.0,0.22,2,106,108
2011-03-24T08:00,spring,light rain,False,True,0.26,0.23,1.0,0.3,4,120,124
2011-03-24T09:00,spring,mist,False,True,0.26,0.26,0.93,0.22,3,94,97
2011-03-24T10:00,spring,mist,False,True,0.26,0.23,0.93,0.33,10,55,65
2011-03-24T11:00,spring,mist,False,True,0.3,0.27,0.81,0.3,10,61,71
2011-03-24T12:00,spring,mist,False,True,0.3,0.27,0.7,0.33,12,82,94
2011-03-24T13:00,spring,mist,False,True,0.32,0.3,0.7,0.22,11,90,101
2011-03-24T14:00,spring,mist,False,True,0.3,0.3,0.7,0.13,17,66,83
2011-03-24T15:00,spring,mist,False,True,0.3,0.29,0.7,0.25,13,77,90
2011-03-24T16:00,spring,mist,False,True,0.3,0.29,0.65,0.22,6,78,84
2011-03-24T17:00,spring,mist,False,True,0.3,0.29,0.7,0.22,12,221,233
2011-03-24T18:00,spring,mist,False,True,0.3,0.27,0.61,0.3,17,197,214
2011-03-24T19:00,spring,clear,False,True,0.3,0.27,0.56,0.39,16,122,138
2011-03-24T20:00,spring,clear,False,True,0.28,0.26,0.61,0.28,8,110,118
2011-03-24T21:00,spring,clear,False,True,0.26,0.26,0.65,0.22,11,67,78
2011-03-24T22:00,spring,clear,False,True,0.26,0.26,0.65,0.16,3,59,62
2011-03-24T23:00,spring,clear,False,True,0.24,0.23,0.65,0.19,9,24,33
2011-03-25T00:00,spring,clear,False,True,0.24,0.23,0.6,0.19,1,17,18
2011-03-25T01:00,spring,clear,False,True,0.2,0.21,0.69,0.16,0,5,5
2011-03-25T02:00,spring,clear,False,True,0.2,0.2,0.69,0.22,0,5,5
2011-03-25T03:00,spring,clear,False,True,0.2,0.23,0.69,0.1,0,2,2
2011-03-25T04:00,spring,clear,False,True,0.18,0.21,0.74,0.1,3,2,5
2011-03-25T05:00,spring,clear,False,True,0.18,0.2,0.74,0.16,0,9,9
2011-03-25T06:00,spring,clear,False,True,0.18,0.18,0.74,0.22,0,32,32
2011-03-25T07:00,spring,clear,False,True,0.2,0.18,0.59,0.36,4,100,104
2011-03-25T08:00,spring,clear,False,True,0.22,0.21,0.51,0.28,9,228,237
2011-03-25T09:00,spring,clear,False,True,0.24,0.21,0.48,0.3,16,150,166
2011-03-25T10:00,spring,clear,False,True,0.26,0.26,0.48,0.0,15,53,68
2011-03-25T11:00,spring,clear,False,True,0.3,0.29,0.45,0.28,17,58,75
2011-03-25T12:00,spring,clear,False,True,0.32,0.3,0.42,0.25,37,108,145
2011-03-25T13:00,spring,clear,False,True,0.32,0.32,0.39,0.19,34,104,138
2011-03-25T14:00,spring,clear,False,True,0.36,0.33,0.32,0.33,30,103,133
2011-03-25T15:00,spring,mist,False,True,0.34,0.32,0.36,0.25,43,79,122
2011-03-25T16:00,spring,mist,False,True,0.34,0.3,0.34,0.3,23,127,150
2011-03-25T17:00,spring,mist,False,True,0.32,0.29,0.36,0.36,23,202,225
2011-03-25T18:00,spring,clear,False,True,0.3,0.29,0.39,0.25,8,190,198
2011-03-25T19:00,spring,mist,False,True,0.3,0.29,0.36,0.28,9,126,135
2011-03-25T20:00,spring,mist,False,True,0.3,0.3,0.39,0.13,6,75,81
2011-03-25T21:00,spring,mist,False,True,0.3,0.3,0.39,0.16,11,64,75
2011-03-25T22:00,spring,mist,False,True,0.28,0.26,0.38,0.33,3,40,43
2011-03-25T23:00,spring,mist,False,True,0.26,0.24,0.38,0.28,8,31,39
2011-03-26T00:00,spring,mist,False,False,0.26,0.24,0.38,0.28,3,25,28
2011-03-26T01:00,spring,clear,False,False,0.26,0.23,0.38,0.3,3,24,27
2011-03-26T02:00,spring,clear,False,False,0.22,0.21,0.44,0.22,4,21,25
2011-03-26T03:00,spring,clear,False,False,0.2,0.2,0.47,0.19,2,7,9
2011-03-26T04:00,spring,clear,False,False,0.22,0.21,0.44,0.22,2,4,6
2011-03-26T05:00,spring,clear,False,False,0.2,0.2,0.51,0.19,0,8,8
2011-03-26T06:00,spring,clear,False,False,0.18,0.18,0.55,0.19,2,8,10
2011-03-26T07:00,spring,clear,False,False,0.2,0.2,0.51,0.19,18,23,41
2011-03-26T08:00,spring,clear,False,False,0.22,0.23,0.44,0.13,24,42,66
2011-03-26T09:00,spring,clear,False,False,0.24,0.24,0.41,0.13,32,68,100
2011-03-26T10:00,spring,clear,False,False,0.26,0.26,0.41,0.16,32,93,125
2011-03-26T11:00,spring,clear,False,False,0.28,0.27,0.38,0.16,75,93,168
2011-03-26T12:00,spring,clear,False,False,0.3,0.29,0.36,0.19,98,129,227
2011-03-26T13:00,spring,clear,False,False,0.32,0.3,0.33,0.22,94,145,239
2011-03-26T14:00,spring,clear,False,False,0.34,0.32,0.29,0.22,93,123,216
2011-03-26T15:00,spring,clear,False,False,0.34,0.33,0.29,0.19,110,109,219
2011-03-26T16:00,spring,clear,False,False,0.34,0.33,0.23,0.19,118,130,248
2011-03-26T17:00,spring,clear,False,False,0.32,0.3,0.24,0.22,102,101,203
2011-03-26T18:00,spring,mist,False,False,0.32,0.32,0.21,0.16,64,89,153
2011-03-26T19:00,spring,mist,False,False,0.28,0.27,0.45,0.25,45,93,138
2011-03-26T20:00,spring,mist,False,False,0.28,0.27,0.45,0.25,18,67,85
2011-03-26T21:00,spring,mist,False,False,0.26,0.26,0.44,0.19,15,36,51
2011-03-26T22:00,spring,mist,False,False,0.28,0.27,0.41,0.22,17,46,63
2011-03-26T23:00,spring,mist,False,False,0.26,0.24,0.44,0.28,10,31,41
2011-03-27T00:00,spring,mist,False,False,0.26,0.26,0.41,0.16,5,26,31
2011-03-27T01:00,spring,mist,False,False,0.24,0.23,0.52,0.19,3,17,20
2011-03-27T02:00,spring,light rain,False,False,0.22,0.23,0.55,0.19,6,15,21
2011-03-27T03:00,spring,light rain,False,False,0.2,0.2,0.69,0.22,0,14,14
2011-03-27T04:00,spring,light rain,False,False,0.18,0.2,0.74,0.16,1,5,6
2011-03-27T06:00,spring,light rain,False,False,0.16,0.18,0.86,0.13,0,2,2
2011-03-27T07:00,spring,light rain,False,False,0.16,0.17,0.86,0.16,0,7,7
2011-03-27T08:00,spring,clear,False,False,0.2,0.2,0.69,0.22,6,8,14
2011-03-27T09:00,spring,clear,False,False,0.22,0.23,0.55,0.13,17,37,54
2011-03-27T10:00,spring,mist,False,False,0.22,0.21,0.55,0.22,27,59,86
2011-03-27T11:00,spring,mist,False,False,0.24,0.24,0.48,0.16,23,85,108
2011-03-27T12:00,spring,mist,False,False,0.26,0.26,0.44,0.22,43,120,163
2011-03-27T13:00,spring,clear,False,False,0.3,0.29,0.39,0.22,47,100,147
2011-03-27T14:00,spring,clear,False,False,0.32,0.32,0.36,0.16,61,103,164
2011-03-27T15:00,spring,clear,False,False,0.32,0.3,0.36,0.28,61,111,172
2011-03-27T16:00,spring,clear,False,False,0.34,0.33,0.34,0.0,45,98,143
2011-03-27T17:00,spring,clear,False,False,0.32,0.3,0.31,0.25,50,109,159
2011-03-27T18:00,spring,clear,False,False,0.3,0.29,0.33,0.19,32,105,137
2011-03-27T19:00,spring,clear,False,False,0.3,0.29,0.31,0.22,23,80,103
2011-03-27T20:00,spring,clear,False,False,0.28,0.27,0.36,0.16,7,50,57
2011-03-27T21:00,spring,clear,False,False,0.26,0.26,0.41,0.16,7,29,36
2011-03-27T22:00,spring,clear,False,False,0.26,0.26,0.41,0.16,5,25,30
2011-03-27T23:00,spring,clear,False,False,0.26,0.26,0.44,0.19,3,16,19
2011-03-28T00:00,spring,clear,False,True,0.22,0.23,0.55,0.19,1,11,12
2011-03-28T01:00,spring,clear,False,True,0.22,0.23,0.44,0.19,2,4,6
2011-03-28T02:00,spring,clear,False,True,0.22,0.23,0.44,0.16,0,5,5
2011-03-28T03:00,spring,clear,False,True,0.22,0.23,0.44,0.16,0,2,2
2011-03-28T05:00,spring,clear,False,True,0.18,0.18,0.43,0.19,0,8,8
2011-03-28T06:00,spring,clear,False,True,0.18,0.17,0.34,0.28,0,40,40
2011-03-28T07:00,spring,clear,False,True,0.2,0.18,0.32,0.33,6,104,110
2011-03-28T08:00,spring,clear,False,True,0.2,0.2,0.34,0.22,15,239,254
2011-03-28T09:00,spring,mist,False,True,0.22,0.21,0.32,0.22,12,109,121
2011-03-28T10:00,spring,clear,False,True,0.24,0.23,0.3,0.19,22,47,69
2011-03-28T11:00,spring,mist,False,True,0.26,0.24,0.3,0.28,18,39,57
2011-03-28T12:00,spring,mist,False,True,0.26,0.27,0.25,0.0,8,71,79
2011-03-28T13:00,spring,mist,False,True,0.3,0.29,0.24,0.22,14,69,83
2011-03-28T14:00,spring,clear,False,True,0.32,0.3,0.22,0.22,15,65,80
2011-03-28T15:00,spring,clear,False,True,0.32,0.3,0.24,0.28,19,53,72
2011-03-28T16:00,spring,clear,False,True,0.34,0.32,0.23,0.22,15,117,132
2011-03-28T17:00,spring,clear,False,True,0.34,0.3,0.23,0.3,25,227,252
2011-03-28T18:00,spring,clear,False,True,0.32,0.3,0.21,0.28,21,220,241
2011-03-28T19:00,spring,clear,False,True,0.3,0.3,0.22,0.13,17,156,173
2011-03-28T20:00,spring,clear,False,True,0.32,0.33,0.22,0.1,5,107,112
2011-03-28T21:00,spring,clear,False,True,0.32,0.33,0.21,0.13,6,55,61
2011-03-28T22:00,spring,clear,False,True,0.3,0.29,0.22,0.22,0,40,40
2011-03-28T23:00,spring,clear,False,True,0.28,0.26,0.24,0.3,1,18,19
2011-03-29T00:00,spring,clear,False,True,0.26,0.23,0.28,0.33,1,15,16
2011-03-29T01:00,spring,clear,False,True,0.24,0.21,0.32,0.3,0,4,4
2011-03-29T02:00,spring,clear,False,True,0.24,0.21,0.32,0.3,0,3,3
2011-03-29T03:00,spring,clear,False,True,0.24,0.21,0.32,0.3,2,1,3
2011-03-29T04:00,spring,clear,False,True,0.2,0.21,0.44,0.16,1,1,2
2011-03-29T05:00,spring,clear,False,True,0.22,0.21,0.37,0.25,0,8,8
2011-03-29T06:00,spring,clear,False,True,0.22,0.21,0.41,0.3,4,46,50
2011-03-29T07:00,spring,clear,False,True,0.22,0.2,0.41,0.36,5,128,133
2011-03-29T08:00,spring,clear,False,True,0.24,0.21,0.35,0.36,19,268,287
2011-03-29T09:00,spring,clear,False,True,0.28,0.26,0.28,0.39,16,156,172
2011-03-29T10:00,spring,clear,False,True,0.3,0.27,0.24,0.3,13,46,59
2011-03-29T11:00,spring,mist,False,True,0.34,0.3,0.25,0.39,18,63,81
2011-03-29T12:00,spring,clear,False,True,0.34,0.33,0.25,0.16,29,77,106
2011-03-29T13:00,spring,clear,False,True,0.34,0.3,0.25,0.3,24,80,104
2011-03-29T14:00,spring,clear,False,True,0.36,0.33,0.25,0.25,20,66,86
2011-03-29T15:00,spring,clear,False,True,0.38,0.39,0.25,0.22,22,65,87
2011-03-29T16:00,spring,clear,False,True,0.38,0.39,0.22,0.16,12,124,136
2011-03-29T17:00,spring,clear,False,True,0.4,0.41,0.2,0.13,34,265,299
2011-03-29T18:00,spring,clear,False,True,0.36,0.36,0.21,0.09,42,252,294
2011-03-29T19:00,spring,clear,False,True,0.34,0.33,0.23,0.19,20,170,190
2011-03-29T20:00,spring,clear,False,True,0.36,0.36,0.21,0.09,13,119,132
2011-03-29T21:00,spring,clear,False,True,0.34,0.36,0.42,0.0,8,75,83
2011-03-29T22:00,spring,clear,False,True,0.34,0.36,0.49,0.0,6,49,55
2011-03-29T23:00,spring,mist,False,True,0.32,0.33,0.57,0.1,8,27,35
2011-03-30T00:00,spring,mist,False,True,0.32,0.35,0.57,0.0,3,8,11
2011-03-30T01:00,spring,clear,False,True,0.32,0.35,0.39,0.0,1,9,10
2011-03-30T02:00,spring,mist,False,True,0.32,0.35,0.57,0.0,0,4,4
2011-03-30T03:00,spring,mist,False,True,0.32,0.35,0.49,0.0,0,4,4
2011-03-30T04:00,spring,mist,False,True,0.32,0.35,0.57,0.0,1,0,1
2011-03-30T05:00,spring,mist,False,True,0.3,0.29,0.56,0.19,0,7,7
2011-03-30T06:00,spring,mist,False,True,0.3,0.3,0.49,0.13,4,44,48
2011-03-30T07:00,spring,mist,False,True,0.32,0.33,0.45,0.1,8,128,136
2011-03-30T08:00,spring,mist,False,True,0.32,0.32,0.49,0.16,16,247,263
2011-03-30T09:00,spring,mist,False,True,0.32,0.3,0.45,0.22,7,147,154
2011-03-30T10:00,spring,mist,False,True,0.34,0.32,0.46,0.22,13,51,64
2011-03-30T11:00,spring,mist,False,True,0.34,0.32,0.46,0.25,26,64,90
2011-03-30T12:00,spring,mist,False,True,0.34,0.33,0.46,0.16,15,65,80
2011-03-30T13:00,spring,mist,False,True,0.36,0.35,0.46,0.22,14,84,98
2011-03-30T14:00,spring,mist,False,True,0.36,0.33,0.46,0.3,16,64,80
2011-03-30T15:00,spring,light rain,False,True,0.28,0.26,0.81,0.3,14,56,70
2011-03-30T16:00,spring,light rain,False,True,0.28,0.27,0.87,0.25,0,36,36
2011-03-30T17:00,spring,light rain,False,True,0.26,0.27,0.93,0.1,11,105,116
2011-03-30T18:00,spring,mist,False,True,0.26,0.26,0.93,0.22,6,79,85
2011-03-30T19:00,spring,mist,False,True,0.26,0.26,0.93,0.22,5,67,72
2011-03-30T20:00,spring,light rain,False,True,0.24,0.21,0.93,0.3,4,40,44
2011-03-30T21:00,spring,mist,False,True,0.24,0.23,0.93,0.25,0,27,27
2011-03-30T22:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,3,21,24
2011-03-30T23:00,spring,light rain,False,True,0.24,0.21,0.93,0.28,1,11,12
2011-03-31T00:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,0,3,3
2011-03-31T01:00,spring,light rain,False,True,0.24,0.23,0.93,0.19,1,4,5
2011-03-31T02:00,spring,light rain,False,True,0.24,0.23,0.93,0.19,0,5,5
2011-03-31T03:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,0,1,1
2011-03-31T04:00,spring,light rain,False,True,0.24,0.23,0.93,0.25,0,2,2
2011-03-31T05:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,0,8,8
2011-03-31T06:00,spring,light rain,False,True,0.24,0.21,0.93,0.3,2,34,36
2011-03-31T07:00,spring,light rain,False,True,0.24,0.23,0.93,0.25,5,87,92
2011-03-31T08:00,spring,mist,False,True,0.24,0.23,1.0,0.25,7,185,192
2011-03-31T09:00,spring,light rain,False,True,0.26,0.24,0.93,0.25,6,126,132
2011-03-31T10:00,spring,light rain,False,True,0.26,0.24,0.93,0.25,15,54,69
2011-03-31T11:00,spring,light rain,False,True,0.28,0.27,0.93,0.19,6,52,58
2011-03-31T12:00,spring,light rain,False,True,0.28,0.27,0.93,0.19,17,73,90
2011-03-31T13:00,spring,light rain,False,True,0.3,0.3,0.87,0.13,13,55,68
2011-03-31T14:00,spring,light rain,False,True,0.3,0.3,0.87,0.13,27,49,76
2011-03-31T15:00,spring,light rain,False,True,0.3,0.27,0.87,0.3,4,61,65
2011-03-31T16:00,spring,mist,False,True,0.3,0.29,0.87,0.25,13,72,85
2011-03-31T17:00,spring,mist,False,True,0.3,0.29,0.87,0.25,15,153,168
2011-03-31T18:00,spring,mist,False,True,0.3,0.3,0.87,0.13,12,165,177
2011-03-31T19:00,spring,mist,False,True,0.3,0.3,0.87,0.13,12,118,130
2011-03-31T20:00,spring,light rain,False,True,0.28,0.26,0.93,0.28,6,79,85
2011-03-31T21:00,spring,mist,False,True,0.28,0.27,0.93,0.16,7,53,60
2011-03-31T22:00,spring,light rain,False,True,0.28,0.27,0.93,0.25,7,44,51
2011-03-31T23:00,spring,light rain,False,True,0.26,0.26,1.0,0.16,4,23,27
2011-04-01T00:00,spring,light rain,False,True,0.26,0.26,1.0,0.16,0,6,6
2011-04-01T01:00,spring,light rain,False,True,0.26,0.26,1.0,0.16,0,4,4
2011-04-01T02:00,spring,light rain,False,True,0.26,0.26,0.93,0.19,0,7,7
2011-04-01T03:00,spring,mist,False,True,0.24,0.23,0.93,0.25,0,4,4
2011-04-01T04:00,spring,mist,False,True,0.24,0.23,0.93,0.25,0,3,3
2011-04-01T05:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,1,11,12
2011-04-01T06:00,spring,light rain,False,True,0.24,0.23,0.93,0.22,2,26,28
2011-04-01T07:00,spring,light rain,False,True,0.24,0.24,0.93,0.0,4,91,95
2011-04-01T08:00,spring,mist,False,True,0.26,0.24,0.87,0.25,8,198,206
2011-04-01T09:00,spring,clear,False,True,0.32,0.29,0.7,0.36,11,162,173
2011-04-01T10:00,spring,clear,False,True,0.32,0.3,0.66,0.28,12,63,75
2011-04-01T11:00,spring,clear,False,True,0.32,0.29,0.61,0.36,17,72,89
2011-04-01T12:00,spring,clear,False,True,0.34,0.3,0.53,0.36,15,80,95
2011-04-01T13:00,spring,clear,False,True,0.36,0.33,0.5,0.36,18,92,110
2011-04-01T14:00,spring,mist,False,True,0.36,0.33,0.46,0.36,26,61,87
2011-04-01T15:00,spring,clear,False,True,0.34,0.3,0.46,0.42,30,81,111
2011-04-01T16:00,spring,clear,False,True,0.34,0.3,0.46,0.42,42,125,167
2011-04-01T17:00,spring,clear,False,True,0.34,0.3,0.46,0.33,36,245,281
2011-04-01T18:00,spring,clear,False,True,0.34,0.3,0.46,0.33,36,205,241
2011-04-01T19:00,spring,clear,False,True,0.34,0.3,0.49,0.33,16,120,136
2011-04-01T20:00,spring,clear,False,True,0.32,0.32,0.53,0.19,2,75,77
2011-04-01T21:00,spring,clear,False,True,0.32,0.33,0.53,0.13,9,84,93
2011-04-01T22:00,spring,clear,False,True,0.3,0.3,0.56,0.16,10,64,74
2011-04-01T23:00,spring,clear,False,True,0.3,0.32,0.61,0.09,12,41,53
2011-04-02T00:00,spring,mist,False,False,0.3,0.33,0.61,0.0,3,29,32
2011-04-02T01:00,spring,clear,False,False,0.26,0.27,0.65,0.13,4,28,32
2011-04-02T02:00,spring,clear,False,False,0.24,0.24,0.75,0.13,1,20,21
2011-04-02T03:00,spring,clear,False,False,0.24,0.24,0.7,0.16,1,8,9
2011-04-02T04:00,spring,clear,False,False,0.24,0.24,0.7,0.16,0,5,5
2011-04-02T05:00,spring,mist,False,False,0.24,0.24,0.75,0.16,1,4,5
2011-04-02T06:00,spring,clear,False,False,0.26,0.27,0.7,0.1,5,7,12
2011-04-02T07:00,spring,mist,False,False,0.26,0.27,0.7,0.1,2,16,18
2011-04-02T08:00,spring,clear,False,False,0.3,0.32,0.7,0.1,10,45,55
2011-04-02T09:00,spring,mist,False,False,0.34,0.35,0.66,0.1,22,65,87
2011-04-02T10:00,spring,mist,False,False,0.36,0.35,0.57,0.16,41,113,154
2011-04-02T11:00,spring,mist,False,False,0.4,0.41,0.47,0.16,72,126,198
2011-04-02T12:00,spring,light rain,False,False,0.32,0.33,0.81,0.13,84,100,184
2011-04-02T13:00,spring,clear,False,False,0.34,0.33,0.81,0.13,56,81,137
2011-04-02T14:00,spring,light rain,False,False,0.32,0.3,0.76,0.33,97,93,190
2011-04-02T15:00,spring,light rain,False,False,0.34,0.3,0.76,0.39,72,64,136
2011-04-02T16:00,spring,clear,False,False,0.38,0.39,0.62,0.33,111,85,196
2011-04-02T17:00,spring,clear,False,False,0.38,0.39,0.54,0.36,89,95,184
2011-04-02T18:00,spring,clear,False,False,0.38,0.39,0.54,0.19,69,110,179
2011-04-02T19:00,spring,clear,False,False,0.36,0.33,0.53,0.36,71,77,148
2011-04-02T20:00,spring,clear,False,False,0.34,0.32,0.53,0.28,29,56,85
2011-04-02T21:00,spring,clear,False,False,0.32,0.3,0.61,0.25,24,53,77
2011-04-02T22:00,spring,clear,False,False,0.32,0.3,0.61,0.3,14,41,55
2011-04-02T23:00,spring,clear,False,False,0.32,0.32,0.61,0.16,20,33,53
2011-04-03T00:00,spring,clear,False,False,0.3,0.29,0.65,0.19,8,31,39
2011-04-03T01:00,spring,clear,False,False,0.3,0.32,0.61,0.1,8,26,34
2011-04-03T02:00,spring,clear,False,False,0.26,0.27,0.7,0.13,5,19,24
2011-04-03T03:00,spring,clear,False,False,0.3,0.33,0.61,0.0,3,8,11
2011-04-03T04:00,spring,clear,False,False,0.28,0.3,0.7,0.09,3,0,3
2011-04-03T05:00,spring,clear,False,False,0.28,0.27,0.65,0.22,1,4,5
2011-04-03T06:00,spring,clear,False,False,0.28,0.27,0.65,0.19,10,23,33
2011-04-03T07:00,spring,clear,False,False,0.32,0.3,0.57,0.22,13,20,33
2011-04-03T08:00,spring,clear,False,False,0.34,0.33,0.57,0.16,18,44,62
2011-04-03T09:00,spring,clear,False,False,0.36,0.32,0.5,0.49,68,74,142
2011-04-03T10:00,spring,clear,False,False,0.4,0.41,0.43,0.42,111,104,215
2011-04-03T11:00,spring,clear,False,False,0.42,0.42,0.41,0.25,139,104,243
2011-04-03T12:00,spring,clear,False,False,0.44,0.44,0.38,0.28,166,147,313
2011-04-03T13:00,spring,clear,False,False,0.44,0.44,0.33,0.3,219,148,367
2011-04-03T14:00,spring,clear,False,False,0.46,0.45,0.31,0.13,240,109,349
2011-04-03T15:00,spring,mist,False,False,0.46,0.45,0.33,0.0,174,118,292
2011-04-03T16:00,spring,mist,False,False,0.46,0.45,0.31,0.19,147,156,303
2011-04-03T17:00,spring,mist,False,False,0.46,0.45,0.28,0.13,148,126,274
2011-04-03T18:00,spring,mist,False,False,0.46,0.45,0.31,0.0,71,101,172
2011-04-03T19:00,spring,mist,False,False,0.42,0.42,0.44,0.19,51,93,144
2011-04-03T20:00,spring,light rain,False,False,0.42,0.42,0.41,0.22,24,55,79
2011-04-03T21:00,spring,mist,False,False,0.42,0.42,0.44,0.22,8,37,45
2011-04-03T22:00,spring,clear,False,False,0.4,0.41,0.43,0.1,7,29,36
2011-04-03T23:00,spring,clear,False,False,0.4,0.41,0.5,0.09,9,22,31
2011-04-04T00:00,spring,clear,False,True,0.4,0.41,0.5,0.22,1,5,6
2011-04-04T01:00,spring,clear,False,True,0.4,0.41,0.56,0.36,7,4,11
2011-04-04T02:00,spring,clear,False,True,0.38,0.39,0.66,0.25,1,1,2
2011-04-04T03:00,spring,clear,False,True,0.38,0.39,0.66,0.28,1,0,1
2011-04-04T04:00,spring,clear,False,True,0.38,0.39,0.71,0.3,1,1,2
2011-04-04T05:00,spring,clear,False,True,0.4,0.41,0.62,0.25,0,7,7
2011-04-04T06:00,spring,clear,False,True,0.42,0.42,0.58,0.28,3,43,46
2011-04-04T07:00,spring,mist,False,True,0.44,0.44,0.54,0.25,7,150,157
2011-04-04T08:00,spring,mist,False,True,0.46,0.45,0.55,0.3,31,308,339
2011-04-04T09:00,spring,mist,False,True,0.5,0.48,0.51,0.39,24,134,158
2011-04-04T10:00,spring,mist,False,True,0.54,0.52,0.45,0.36,35,55,90
2011-04-04T11:00,spring,clear,False,True,0.6,0.62,0.4,0.39,58,66,124
2011-04-04T12:00,spring,clear,False,True,0.64,0.62,0.36,0.46,59,98,157
2011-04-04T13:00,spring,clear,False,True,0.68,0.64,0.34,0.33,47,92,139
2011-04-04T14:00,spring,mist,False,True,0.74,0.65,0.27,0.49,47,76,123
2011-04-04T15:00,spring,clear,False,True,0.76,0.67,0.23,0.55,47,96,143
2011-04-04T16:00,spring,clear,False,True,0.76,0.65,0.22,0.52,59,130,189
2011-04-04T17:00,spring,clear,False,True,0.74,0.65,0.23,0.61,83,283,366
2011-04-04T18:00,spring,mist,False,True,0.72,0.64,0.23,0.49,78,308,386
2011-04-04T19:00,spring,clear,False,True,0.7,0.64,0.24,0.46,51,227,278
2011-04-04T20:00,spring,mist,False,True,0.7,0.64,0.24,0.55,40,133,173
2011-04-04T21:00,spring,mist,False,True,0.7,0.64,0.3,0.45,19,76,95
2011-04-04T22:00,spring,mist,False,True,0.68,0.64,0.36,0.46,17,58,75
